"";"";"Acalypha";"Acnistus";"Alchornea";"Alnus";"Alternanthera";"Amaranthus";"Ambrosia";"Anemia";"Bursera";"Cactaceae";"Cecropia";"cf..Rhizophora";"Chamaesyce";"Conyza";"Croton";"Cryptocarpus";"Cuphea";"Cyathea";"Cyperaceae";"Fabaceae.undiff.";"Hedyosmum";"Hippomane";"Lycianthes";"Lycopodium";"Miconia";"Myrica";"Myrsine";"Myrtaceae";"Phyllanthus";"Pilea";"Plumbago";"Poaceae";"Podocarpus";"Polygonum";"Polypodium";"Scalesia.undiff.";"Scoparia";"Senna.obtusifolia";"Senna.undiff.";"Stachytarpheta";"Tournefortia.rufo.sericea";"Unknown..monolete.";"Utricularia";"Zanthoxylum";"Asteraceae.undiff.";"Ceiba";"Lantana";"Acanthaceae";"Lamiaceae.undiff.";"Platymiscium";"Apocynaceae";"cf..Cedrela";"Dodonaea.viscosa";"Sapindaceae.undiff.";"Rhynchosia";"Darwiniothamnus";"Cardiospermum";"Euphorbia";"Crotalaria";"Chiococca";"Solanum";"Portulaca";"Ipomoea";"Ilex";"Polygalaceae";"Cissus";"cf..Hippomane";"Scalesia.cf..S..affinis";"cf..Vitex";"Quercus";"cf..Melia";"Ericaceae";"Weinmannia";"cf..Gnaphalium";"Unknown.undiff.";"Scutia";"Piper";"Melia";"Meliaceae.undiff.";"Codia";"Aegiphila";"Pteridium";"cf..Gossypium";"Ochroma"
"154";706;0,153502234539493;0;0,00298062599105812;0,0149031299552906;0,107302533678092;0;0,0119225039642325;0,00149031299552906;0;0;0;0,00298062599105812;0;0,00149031299552906;0,00596125198211624;0,00298062599105812;0;0,102831594691505;0,0670640827988078;0,00149031299552906;0,00447093898658718;0;0,0119225039642325;0;0;0,00149031299552906;0;0,00894187797317437;0;0,00596125198211624;0;0,0461997018614009;0;0;0,00298062599105812;0,00894187797317437;0;0;0;0;0,0074515649776453;0,402384499792847;0,00298062599105812;0;0,00596125198211624;0,00447093898658718;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00149031299552906;0;0;0;0;0;0;0;0;0;0,00149031299552906;0;0;0;0,00596125198211624;0;0;0;0;0;0;0;0;0;0
"155";714;0,0922920890922921;0;0,0030425960030426;0,00608519300608519;0,0679513180679513;0,0010141990010142;0,0162271810162272;0;0,0030425960030426;0;0;0,0010141990010142;0,0040567950040568;0,0010141990010142;0,00811359000811359;0;0;0,293103448293103;0,0527383370527383;0;0;0;0,00507099400507099;0;0,0010141990010142;0;0;0,0030425960030426;0,0010141990010142;0,00709939100709939;0;0,0405679510405679;0;0,0010141990010142;0,0010141990010142;0,0040567950040568;0,0030425960030426;0;0;0;0,00811359000811359;0,356997972356998;0,0030425960030426;0,0010141990010142;0,00811359000811359;0,0010141990010142;0;0;0;0;0,0010141990010142;0;0;0;0;0;0;0;0;0,0030425960030426;0,0010141990010142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"156";722;0,103806227480969;0;0;0,0149942329250288;0,0795847746020761;0,00115340299423298;0,0126874279365629;0;0,00461360997693195;0;0;0,00115340299423298;0;0,00115340299423298;0,00807381795963091;0;0;0,153402536232987;0,0588235287058824;0;0,00115340299423298;0;0,00576701297116494;0;0,00230680498846597;0,00346020798269896;0,00115340299423298;0,00346020798269896;0,00230680498846597;0,00692041496539793;0,00115340299423298;0,0380622838096886;0;0;0,00115340299423298;0,0161476359192618;0,00346020798269896;0,00115340299423298;0,00230680498846597;0;0,00346020798269896;0,445213376773933;0,00230680498846597;0,00230680498846597;0,0092272199538639;0,00461360997693195;0;0;0;0,00115340299423298;0;0;0;0;0;0;0,00115340299423298;0;0;0;0,00115340299423298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"157";729;0,115476190577381;0;0,00238095201190476;0,00714285703571428;0,0880952384404762;0;0,0142857140714286;0;0,0059523810297619;0;0;0;0,00119047600595238;0,00119047600595238;0,00833333304166666;0;0;0,151190476755952;0,0797619053988095;0;0,00119047600595238;0,00119047600595238;0,00476190502380952;0;0,00238095201190476;0;0;0,00714285703571428;0,00238095201190476;0,0059523810297619;0,00119047600595238;0,0309523811547619;0;0,00119047600595238;0,00119047600595238;0,0059523810297619;0,00238095201190476;0;0,00238095201190476;0;0,00833333304166666;0,423809526119048;0,0059523810297619;0;0,00833333304166666;0,00238095201190476;0;0;0;0;0,00119047600595238;0;0;0;0;0;0;0;0;0;0,00357142901785715;0;0;0;0;0;0;0;0;0;0;0;0;0,00119047600595238;0;0;0;0;0;0;0;0;0;0
"158";735,5;0,113185531113186;0;0,00116686100116686;0,0151691950151692;0,0618436410618436;0,00116686100116686;0,0116686110116686;0;0,00816802800816803;0;0;0;0,00116686100116686;0,00116686100116686;0,0105017500105018;0;0;0,175029172175029;0,0478413070478413;0;0,00466744500466745;0;0,00700116700700117;0;0,00233372200233372;0;0,00116686100116686;0,00233372200233372;0,00350058300350058;0,0186697780186698;0;0,0291715290291715;0,00116686100116686;0,00116686100116686;0;0,00583430600583431;0,00116686100116686;0,00233372200233372;0,00116686100116686;0;0,00816802800816803;0,435239207435239;0,00466744500466745;0,00116686100116686;0,0151691950151692;0,00116686100116686;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00350058300350058;0,00116686100116686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"159";743;0,08183856557287;0,00112107600784753;0,00224215201569506;0,0100896860706278;0,0874439466121076;0,00112107600784753;0,0213004481491031;0;0,0033632290235426;0,00112107600784753;0;0,00112107600784753;0,00224215201569506;0,00224215201569506;0,00112107600784753;0;0;0,237668162663677;0,0571748884002242;0;0,00112107600784753;0,00112107600784753;0,0067264570470852;0;0,00448430503139014;0,00112107600784753;0;0,0033632290235426;0;0,00448430503139014;0;0,0325112112275785;0;0,0033632290235426;0,00112107600784753;0,00448430503139014;0,00224215201569506;0,00112107600784753;0,0033632290235426;0;0,0067264570470852;0,386771302707399;0,00224215201569506;0,00112107600784753;0,00448430503139014;0;0;0;0;0;0,00112107600784753;0;0;0;0;0,00560538103923767;0;0;0;0;0,00224215201569506;0;0;0;0;0;0;0,00560538103923767;0,00224215201569506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"160";750,5;0,110478360331435;0;0,00455580901366743;0,00683371302050114;0,100227790300683;0;0,0125284740375854;0;0,00569476101708428;0;0;0;0;0;0,00455580901366743;0;0;0,243735763731207;0,0501138951503417;0;0,00341685601025057;0;0,0136674260410023;0;0,00227790400683371;0;0;0,00569476101708428;0;0,00227790400683371;0;0,0273348520820046;0,00113895200341686;0;0,00341685601025057;0,00569476101708428;0,00113895200341686;0;0;0;0,00455580901366743;0,370159454110478;0,00341685601025057;0,00341685601025057;0,00455580901366743;0,00113895200341686;0;0;0;0;0,00113895200341686;0;0;0;0;0,00113895200341686;0;0;0;0,00227790400683371;0,00227790400683371;0;0;0;0;0;0;0,00113895200341686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"161";757,5;0,0860606062581818;0;0;0,00484848501454545;0,132121212396364;0,00121212100363636;0,00848484802545454;0;0,00484848501454545;0;0;0;0,00121212100363636;0;0,00848484802545454;0;0;0,185454545556364;0,0606060611818182;0;0;0;0,00606060601818182;0;0,00363636401090909;0;0;0,00727272702181818;0,00121212100363636;0,00969697002909091;0;0,0351515151054545;0;0,00242424200727273;0,00242424200727273;0,00727272702181818;0,00363636401090909;0;0;0;0,00606060601818182;0,403636365210909;0;0,00242424200727273;0,0121212120363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00242424200727273;0,00121212100363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"162";764;0,097170972097171;0;0,00123001200123001;0,00861008600861009;0,109471095109471;0,00123001200123001;0,00861008600861009;0;0,00492004900492005;0,00123001200123001;0;0,00246002500246002;0,00123001200123001;0,00246002500246002;0,00123001200123001;0;0;0,175891759175892;0,0651906520651906;0;0,00123001200123001;0;0,00738007400738007;0;0,00615006200615006;0;0;0,00492004900492005;0,00123001200123001;0,00492004900492005;0;0,0282902830282903;0;0,00246002500246002;0,00492004900492005;0,0110701110110701;0,00246002500246002;0;0;0;0,00492004900492005;0,419434194419434;0,00123001200123001;0;0,00861008600861009;0,00369003700369004;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00123001200123001;0;0;0,00123001200123001;0;0;0;0;0;0,00123001200123001;0;0;0;0;0,00246002500246002;0;0;0;0;0;0;0;0;0;0
"163";772;0,0688298920688299;0;0,00294985300294985;0,00786627300786627;0,0825958700825959;0,000983284000983284;0,00983284200983284;0;0,00294985300294985;0;0;0;0;0,00196656800196657;0,00983284200983284;0;0;0,285152409285152;0,0422812190422812;0;0;0;0,00786627300786627;0;0,00393313700393314;0;0,000983284000983284;0,00393313700393314;0,00589970500589971;0,00294985300294985;0;0,0265486730265487;0;0,00196656800196657;0;0,00786627300786627;0,00688298900688299;0;0;0;0,00786627300786627;0,39233038339233;0;0,00294985300294985;0,00786627300786627;0,00196656800196657;0;0;0;0;0,000983284000983284;0;0;0;0;0;0;0;0;0;0;0;0,000983284000983284;0;0;0;0;0;0,000983284000983284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"164";779;0,0837808807486574;0;0,00107411399677766;0,00429645498711064;0,0945220187164339;0;0,0118152519645542;0,00107411399677766;0,00429645498711064;0,00107411399677766;0;0,00107411399677766;0,00214822799355532;0;0,00429645498711064;0;0;0,18367346844898;0,0665950588002148;0;0,00214822799355532;0,00107411399677766;0,0107411389677766;0;0,00322234199033297;0;0,00214822799355532;0,00322234199033297;0,00429645498711064;0,00966702497099892;0;0,0214822769355532;0;0,00107411399677766;0,00107411399677766;0,0118152519645542;0,00107411399677766;0;0;0;0,00322234199033297;0,446831362659506;0,00214822799355532;0,00107411399677766;0,00214822799355532;0,00107411399677766;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00214822799355532;0;0;0,00107411399677766;0;0;0;0;0;0,00214822799355532;0;0;0;0;0,00322234199033297;0;0;0;0;0;0;0,00214822799355532;0;0;0
"165";786;0,0879581154397906;0;0,0031413610157068;0,00209424101047121;0,109947644549738;0,0010471200052356;0,00418848202094241;0,0010471200052356;0,00209424101047121;0;0;0;0,00209424101047121;0,00209424101047121;0,00523560202617801;0;0;0,181151832905759;0,0586387432931937;0;0;0;0,0125654450628272;0,0010471200052356;0,0010471200052356;0,0010471200052356;0;0,0010471200052356;0,0010471200052356;0,00418848202094241;0;0,0366492151832461;0;0,0010471200052356;0,0031413610157068;0,00523560202617801;0,0031413610157068;0,00209424101047121;0;0;0,010471204052356;0,438743457193717;0,0010471200052356;0;0,00418848202094241;0,0031413610157068;0;0;0;0;0;0;0;0;0;0,00209424101047121;0;0;0;0,0010471200052356;0;0;0;0;0;0;0;0,00209424101047121;0,00209424101047121;0;0;0;0;0,0010471200052356;0;0;0;0;0;0;0;0;0;0
"166";795;0,0662824206685879;0;0,0038424589807877;0,0115273779423631;0,0864553305677234;0,00192122999039385;0,0115273779423631;0;0,00192122999039385;0;0;0,00192122999039385;0;0;0,0038424589807877;0;0;0,187319884063401;0,0662824206685879;0;0,00192122999039385;0,000960614995196925;0,00672430396637848;0;0,000960614995196925;0;0;0,000960614995196925;0,00288184398559078;0,0038424589807877;0;0,0374639768126801;0;0,00192122999039385;0;0,00864553295677234;0,00480307397598463;0;0,000960614995196925;0;0,00480307397598463;0,454370794728146;0,00480307397598463;0,00192122999039385;0,00576368897118155;0,000960614995196925;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00192122999039385;0,000960614995196925;0;0;0;0;0;0;0;0,00192122999039385;0;0;0;0;0,0038424589807877;0;0;0;0;0;0;0;0,0038424589807877;0;0
"167";802;0,0867526375662368;0;0;0,00468933197655334;0,127784290361079;0;0,02110199289449;0;0,00586166497069168;0;0;0;0,00117233299413834;0;0,00234466598827667;0;0;0,111371629443142;0,0797186396014068;0,00234466598827667;0;0,00117233299413834;0,00820633095896835;0;0;0;0;0,00468933197655334;0,00468933197655334;0,00234466598827667;0;0,0363423208182884;0;0;0,00117233299413834;0;0,00117233299413834;0,00117233299413834;0,00117233299413834;0;0,00586166497069168;0,392731534036342;0,00703399796483001;0,00117233299413834;0,00468933197655334;0,00234466598827667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00117233299413834;0;0;0;0;0;0,00234466598827667;0;0;0;0;0,00586166497069168;0;0;0;0;0,00117233299413834;0;0;0,0703399766483001;0;0
"168";809;0,0886075943797468;0;0;0,00194741998636806;0,0866601743933788;0,00097370999318403;0,0136319379045764;0;0,00194741998636806;0;0;0;0;0,00292112997955209;0,00778967894547225;0;0;0,24148003730964;0,0496592016523856;0;0,00194741998636806;0,00194741998636806;0,0107108079250243;0;0,00876338893865628;0,00097370999318403;0,00097370999318403;0,00292112997955209;0,00097370999318403;0,00292112997955209;0;0,0340798437614411;0,00194741998636806;0,00194741998636806;0,00097370999318403;0,00389483897273613;0,00194741998636806;0;0,00097370999318403;0;0,00194741998636806;0,357351506498539;0,00194741998636806;0;0,00389483897273613;0,00097370999318403;0,00097370999318403;0;0;0;0,00097370999318403;0;0;0;0;0;0;0;0;0;0,00194741998636806;0;0;0;0;0;0;0;0,00097370999318403;0;0;0;0;0,00292112997955209;0;0;0;0;0;0;0;0,0525803306319377;0;0
"169";817;0,0868725867393822;0;0,000965250997104247;0,00579150598262548;0,0888030887335907;0,000965250997104247;0,00868725897393822;0;0,00675675697972973;0;0;0;0,000965250997104247;0,00289575299131274;0,000965250997104247;0;0;0,258687258223938;0,0521235518436293;0;0;0,00193050199420849;0,0135135139594595;0;0,000965250997104247;0;0;0,00386100398841699;0,000965250997104247;0,00482625498552123;0;0,0270270269189189;0;0,000965250997104247;0;0;0,00386100398841699;0,000965250997104247;0;0;0,00386100398841699;0,349420847951737;0,00386100398841699;0;0,00482625498552123;0,00289575299131274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00289575299131274;0;0;0;0;0,00193050199420849;0;0;0;0;0;0;0,000965250997104247;0,0559845558320463;0;0
"170";824;0,103218645690344;0;0,00110987799667037;0,00887902297336293;0,105438401683685;0;0,00554938998335183;0;0,00443951198668146;0;0;0;0;0,00110987799667037;0,00554938998335183;0;0;0,162042174513873;0,0599334068201998;0,00110987799667037;0;0,00221975599334073;0,0099889009700333;0;0,00443951198668146;0;0;0,0033296339900111;0,00221975599334073;0,00443951198668146;0;0,0344062148967813;0;0,00110987799667037;0,00443951198668146;0,00443951198668146;0,00221975599334073;0;0;0;0,00221975599334073;0,381798000854606;0,00554938998335183;0,00221975599334073;0,00776914497669256;0,00443951198668146;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00110987799667037;0;0;0;0;0;0;0;0;0;0;0;0;0,00110987799667037;0,0033296339900111;0;0;0;0;0;0;0;0,0588235288235294;0;0
"171";831;0,116279070116279;0,00872093000872093;0,00145348800145349;0,00872093000872093;0,152616279152616;0;0,0145348840145349;0;0,00145348800145349;0;0;0;0;0,00726744200726744;0,00726744200726744;0;0;0,12063953512064;0,0784883720784884;0;0;0,00290697700290698;0;0;0,00145348800145349;0;0;0,00436046500436047;0,00290697700290698;0,0130813950130814;0;0,0377906980377907;0;0;0,00290697700290698;0,00726744200726744;0,00872093000872093;0;0;0;0,00581395300581395;0,300872093300872;0,00436046500436047;0,00436046500436047;0,00726744200726744;0,00145348800145349;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00290697700290698;0;0;0;0;0;0;0;0;0,00290697700290698;0;0;0;0;0;0;0;0;0;0;0;0;0,0712209300712209;0;0
"172";838;0,0696202531392405;0;0,00180831800361664;0,00723327301446655;0,0831826401663653;0,00180831800361664;0,0117540690235081;0;0,00180831800361664;0;0;0;0,000904159001808318;0;0,00542495501084991;0;0;0,190777577381555;0,0750452081500904;0;0,00180831800361664;0,00180831800361664;0,0117540690235081;0;0,00271247700542495;0,000904159001808318;0,000904159001808318;0,00180831800361664;0,00452079600904159;0,00542495501084991;0;0,022603978045208;0;0,000904159001808318;0;0,00542495501084991;0,00452079600904159;0,000904159001808318;0;0,00452079600904159;0,00813743201627486;0,377034358754069;0,00271247700542495;0,000904159001808318;0,00542495501084991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00361663700723327;0,00180831800361664;0;0,000904159001808318;0;0;0;0;0;0,00180831800361664;0;0;0;0;0;0;0;0;0;0;0;0;0,0777576851555154;0;0
"173";846;0,0663430425970874;0;0,00566343005097087;0,00161812301456311;0,0768608416917476;0,000809061007281549;0,0121359221092233;0;0,00323624602912621;0;0;0;0,000809061007281549;0,000809061007281549;0,00485436904368932;0,000809061007281549;0;0,279126216512136;0,0574433665169903;0,000809061007281549;0,00242718402184466;0,000809061007281549;0,00889967608009709;0;0,00161812301456311;0;0,000809061007281549;0,000809061007281549;0,00161812301456311;0,00242718402184466;0;0,0210355991893204;0,00404530703640776;0,000809061007281549;0,00404530703640776;0,00485436904368932;0,00242718402184466;0,00161812301456311;0,000809061007281549;0;0,00323624602912621;0,350323628152913;0,00323624602912621;0,000809061007281549;0,00485436904368932;0,000809061007281549;0;0;0;0;0;0;0;0;0;0,00161812301456311;0;0;0;0;0,00161812301456311;0;0;0;0;0;0;0,00161812301456311;0,000809061007281549;0;0;0;0,000809061007281549;0;0;0;0;0;0;0;0;0,059870550538835;0;0
"174";853;0,0702515180702515;0;0;0,00520381600520382;0,0823937550823938;0;0,00867302700867303;0;0,00346921100346921;0;0;0;0;0;0,000867303000867303;0;0;0,189939289189939;0,0589765830589766;0,0017346050017346;0;0,000867303000867303;0,00780572400780572;0;0,0017346050017346;0,0017346050017346;0;0,0017346050017346;0,0017346050017346;0,00867302700867303;0;0,0346921080346921;0;0,00260190800260191;0;0,00607111900607112;0,00346921100346921;0,0017346050017346;0,0017346050017346;0;0,00693842200693842;0,4084995664085;0,00260190800260191;0;0,00520381600520382;0,00346921100346921;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00346921100346921;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00260190800260191;0;0;0;0;0;0;0;0,0711188200711188;0;0
"175";860;0,0596491228210526;0;0,000877192997368421;0,00263157899210526;0,112280701663158;0;0,0114035089657895;0;0,000877192997368421;0;0;0;0;0,000877192997368421;0,00263157899210526;0;0;0,254385964236842;0,0517543858447368;0,000877192997368421;0;0,00175438599473684;0,00964912297105263;0;0,00350877198947368;0;0;0,000877192997368421;0;0,00263157899210526;0;0,0245614039263158;0;0,000877192997368421;0,00263157899210526;0,000877192997368421;0,000877192997368421;0;0,00263157899210526;0,000877192997368421;0,00263157899210526;0,367543858897368;0,000877192997368421;0;0,00526315798421053;0,00263157899210526;0;0;0;0;0;0;0;0;0;0;0,000877192997368421;0;0;0;0;0;0;0;0;0;0;0;0;0,000877192997368421;0;0;0;0,000877192997368421;0;0;0;0;0;0;0;0,0684210527947368;0;0
"176";868;0,059473237;0;0;0,003398471;0,078164826;0,001699235;0,005097706;0;0,001699235;0,000849618;0;0;0;0;0,004248088;0;0;0,316057774;0,064570943;0,001699235;0;0,001699235;0,009345794;0;0,000849618;0;0;0,004248088;0;0,007646559;0;0,018691589;0;0;0;0,003398471;0,003398471;0;0;0;0,007646559;0,316907392;0,000849618;0;0,004248088;0,000849618;0,004248088;0;0;0;0;0;0;0;0;0;0;0;0,000849618;0,000849618;0,000849618;0;0;0;0;0;0;0;0,000849618;0;0;0;0;0,004248088;0;0;0;0;0;0;0;0,071367884;0;0
"177";874;0,065619224;0;0,000924214;0,005545287;0,108133087;0;0,005545287;0;0,000924214;0,000924214;0;0;0,000924214;0,001848429;0,000924214;0;0;0,194085028;0,054528651;0,001848429;0;0;0,009242144;0;0,000924214;0;0;0,000924214;0,001848429;0,00831793;0;0,030499076;0;0;0;0,003696858;0,004621072;0,000924214;0,001848429;0;0,001848429;0,393715342;0,002772643;0;0,005545287;0,003696858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000924214;0;0,000924214;0;0;0;0;0;0,085951941;0;0
"178";882;0,0644868302579473;0;0;0,00363306101453224;0,0817438693269755;0,00090826500363306;0,0118074480472298;0,00090826500363306;0,00090826500363306;0,00090826500363306;0,00090826500363306;0;0;0,00090826500363306;0,00635785602543142;0;0;0,194368756777475;0,0572207082288828;0,00181653000726612;0;0;0,0136239780544959;0;0,00272479601089918;0;0;0,00090826500363306;0,00181653000726612;0,00726612202906449;0;0,029972752119891;0;0,00181653000726612;0;0,00817438703269755;0,00363306101453224;0,00090826500363306;0,00363306101453224;0;0,00363306101453224;0,393278838573115;0;0,00090826500363306;0,00726612202906449;0,00363306101453224;0,00090826500363306;0;0;0;0;0;0;0;0;0,00090826500363306;0;0;0,00090826500363306;0;0,00272479601089918;0;0;0;0;0;0;0,00090826500363306;0;0;0;0;0;0,00181653000726612;0;0;0;0;0;0;0;0,0817438693269755;0;0
"179";890;0,0771401688457197;0;0;0,00658513598682973;0,0780809028438382;0,000940733998118532;0,014111006971778;0;0,0028222009943556;0;0;0;0;0,0028222009943556;0,0028222009943556;0;0;0,246472247507056;0,0526810908946378;0,000940733998118532;0,000940733998118532;0;0,00752586998494826;0;0,0028222009943556;0;0,000940733998118532;0,00188146799623706;0,00188146799623706;0,00564440298871119;0;0,0338664159322672;0;0,000940733998118532;0,000940733998118532;0,00940733798118532;0,00658513598682973;0,000940733998118532;0,000940733998118532;0;0,00470366899059266;0,349952962300094;0,000940733998118532;0;0,00752586998494826;0,00188146799623706;0,00188146799623706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000940733998118532;0;0;0;0,00376293499247413;0;0;0;0;0;0;0;0,0677328318645343;0;0
"180";896;0,0549054910549055;0;0,00540054000540054;0;0,0891089110891089;0,00090009000090009;0,0117011700117012;0;0,00180018000180018;0,00090009000090009;0;0;0;0,00270027000270027;0,00450045000450045;0,00090009000090009;0;0,227722772227723;0,049504950049505;0,00180018000180018;0,00090009000090009;0,00270027000270027;0,0108010800108011;0;0,00090009000090009;0,00540054000540054;0;0,00270027000270027;0,00360036000360036;0,00720072000720072;0;0,0225022500225023;0;0;0;0,00270027000270027;0,00450045000450045;0,00090009000090009;0,00180018000180018;0;0,00810081000810081;0,407740774407741;0;0;0,00180018000180018;0,00090009000090009;0,00090009000090009;0;0;0,00090009000090009;0;0;0;0;0;0;0;0;0;0,00090009000090009;0,00360036000360036;0;0;0;0;0;0;0;0,00180018000180018;0;0;0;0;0;0;0;0;0;0;0;0;0,0549054910549055;0;0
